,Time,Sex,AgeStart,Value
94,1995,Male,98,0.429863
95,1995,Female,98,0.3914117
97,1995,Male,99,0.45619678
98,1995,Female,99,0.41877922
0,1995,Male,100,0.51106266
1,1995,Female,100,0.47847463
0,2005,Male,0,0.05643197
1,2005,Female,0,0.04674513
3,2005,Male,1,0.0099322
4,2005,Female,1,0.0094529
6,2005,Male,2,0.00637698
7,2005,Female,2,0.00583105
9,2005,Male,3,0.00437882
10,2005,Female,3,0.00387561
12,2005,Male,4,0.00313543
13,2005,Female,4,0.00270264
15,2005,Male,5,0.00234083
16,2005,Female,5,0.0020128
18,2005,Male,6,0.00197183
19,2005,Female,6,0.00167092
21,2005,Male,7,0.00172492
22,2005,Female,7,0.00146949
24,2005,Male,8,0.00153307
25,2005,Female,8,0.00132
27,2005,Male,9,0.00140053
28,2005,Female,9,0.00123683
30,2005,Male,10,0.00133601
31,2005,Female,10,0.00119304
33,2005,Male,11,0.0013302
34,2005,Female,11,0.00117778
36,2005,Male,12,0.00136551
37,2005,Female,12,0.0012285
39,2005,Male,13,0.00144925
40,2005,Female,13,0.00134172
42,2005,Male,14,0.00160441
43,2005,Female,14,0.00150454
45,2005,Male,15,0.00182208
46,2005,Female,15,0.00173667
48,2005,Male,16,0.00208339
49,2005,Female,16,0.00195872
51,2005,Male,17,0.00241878
52,2005,Female,17,0.00223172
54,2005,Male,18,0.00276672
55,2005,Female,18,0.00253367
57,2005,Male,19,0.00307106
58,2005,Female,19,0.00282566
60,2005,Male,20,0.0033922
61,2005,Female,20,0.00314722
63,2005,Male,21,0.00369967
64,2005,Female,21,0.00340259
66,2005,Male,22,0.00399935
67,2005,Female,22,0.00375758
69,2005,Male,23,0.00426828
70,2005,Female,23,0.00411126
72,2005,Male,24,0.00452025
73,2005,Female,24,0.00447472
75,2005,Male,25,0.00478038
76,2005,Female,25,0.00486124
78,2005,Male,26,0.0050207
79,2005,Female,26,0.00526515
81,2005,Male,27,0.00530091
82,2005,Female,27,0.00566204
84,2005,Male,28,0.00558744
85,2005,Female,28,0.00600848
87,2005,Male,29,0.00587902
88,2005,Female,29,0.00640063
90,2005,Male,30,0.00625131
91,2005,Female,30,0.00675063
93,2005,Male,31,0.00653523
94,2005,Female,31,0.00704636
96,2005,Male,32,0.00695065
97,2005,Female,32,0.00746641
99,2005,Male,33,0.00735006
0,2005,Female,33,0.00783852
2,2005,Male,34,0.0077974
3,2005,Female,34,0.00825253
5,2005,Male,35,0.00829164
6,2005,Female,35,0.00874267
8,2005,Male,36,0.00874467
9,2005,Female,36,0.00912436
11,2005,Male,37,0.00923507
12,2005,Female,37,0.00951266
14,2005,Male,38,0.00972581
15,2005,Female,38,0.00990109
17,2005,Male,39,0.01019336
18,2005,Female,39,0.01025801
20,2005,Male,40,0.01078788
21,2005,Female,40,0.01062923
23,2005,Male,41,0.0111658
24,2005,Female,41,0.01095589
26,2005,Male,42,0.0117606
27,2005,Female,42,0.01125849
29,2005,Male,43,0.01225807
30,2005,Female,43,0.01161292
32,2005,Male,44,0.01285408
33,2005,Female,44,0.01200157
35,2005,Male,45,0.01355095
36,2005,Female,45,0.01247541
38,2005,Male,46,0.01416168
39,2005,Female,46,0.01293165
41,2005,Male,47,0.01489427
42,2005,Female,47,0.01346264
44,2005,Male,48,0.01573964
45,2005,Female,48,0.0140776
47,2005,Male,49,0.01657042
48,2005,Female,49,0.01472532
50,2005,Male,50,0.01765258
51,2005,Female,50,0.01544399
53,2005,Male,51,0.01835173
54,2005,Female,51,0.01604603
56,2005,Male,52,0.0194156
57,2005,Female,52,0.01678118
59,2005,Male,53,0.0202983
60,2005,Female,53,0.01745731
62,2005,Male,54,0.02130111
63,2005,Female,54,0.0182276
65,2005,Male,55,0.02239649
66,2005,Female,55,0.0190786
68,2005,Male,56,0.02349443
69,2005,Female,56,0.02000248
71,2005,Male,57,0.02475232
72,2005,Female,57,0.02101565
74,2005,Male,58,0.02633493
75,2005,Female,58,0.02221275
77,2005,Male,59,0.02803513
78,2005,Female,59,0.02354792
80,2005,Male,60,0.03042135
81,2005,Female,60,0.0251571
83,2005,Male,61,0.03216015
84,2005,Female,61,0.02678228
86,2005,Male,62,0.03473592
87,2005,Female,62,0.028768
89,2005,Male,63,0.03712063
90,2005,Female,63,0.03089089
92,2005,Male,64,0.03972464
93,2005,Female,64,0.03325564
95,2005,Male,65,0.04256791
96,2005,Female,65,0.03592977
98,2005,Male,66,0.04455615
99,2005,Female,66,0.03771337
1,2005,Male,67,0.04696957
2,2005,Female,67,0.03977468
4,2005,Male,68,0.04973117
5,2005,Female,68,0.04211377
7,2005,Male,69,0.05261465
8,2005,Female,69,0.04459908
10,2005,Male,70,0.05669172
11,2005,Female,70,0.04783493
13,2005,Male,71,0.05961246
14,2005,Female,71,0.05039142
16,2005,Male,72,0.06439822
17,2005,Female,72,0.05420892
19,2005,Male,73,0.06866033
20,2005,Female,73,0.05765513
22,2005,Male,74,0.07348077
23,2005,Female,74,0.0615584
25,2005,Male,75,0.07876677
26,2005,Female,75,0.06576631
28,2005,Male,76,0.08420527
29,2005,Female,76,0.0698607
31,2005,Male,77,0.09002094
32,2005,Female,77,0.07406278
34,2005,Male,78,0.09734722
35,2005,Female,78,0.07962707
37,2005,Male,79,0.1041678
38,2005,Female,79,0.0842006
40,2005,Male,80,0.11302121
41,2005,Female,80,0.0910312
43,2005,Male,81,0.12150525
44,2005,Female,81,0.09750014
46,2005,Male,82,0.13431392
47,2005,Female,82,0.10937267
49,2005,Male,83,0.14627012
50,2005,Female,83,0.12005366
52,2005,Male,84,0.16017446
53,2005,Female,84,0.13262845
55,2005,Male,85,0.17301045
56,2005,Female,85,0.14466828
58,2005,Male,86,0.18789786
59,2005,Female,86,0.1580121
61,2005,Male,87,0.20267557
62,2005,Female,87,0.17097849
64,2005,Male,88,0.2187636
65,2005,Female,88,0.18569114
67,2005,Male,89,0.23482489
68,2005,Female,89,0.19994516
70,2005,Male,90,0.25417267
71,2005,Female,90,0.21964781
73,2005,Male,91,0.26979558
74,2005,Female,91,0.2318395
76,2005,Male,92,0.29152034
77,2005,Female,92,0.25284092
79,2005,Male,93,0.31197407
80,2005,Female,93,0.271978
82,2005,Male,94,0.33372755
83,2005,Female,94,0.29307705
85,2005,Male,95,0.35667832
86,2005,Female,95,0.3162342
88,2005,Male,96,0.37850555
89,2005,Female,96,0.33771123
91,2005,Male,97,0.39979367
92,2005,Female,97,0.35873495
94,2005,Male,98,0.42046323
95,2005,Female,98,0.37913063
97,2005,Male,99,0.44668046
98,2005,Female,99,0.40626894
0,2005,Male,100,0.50223463
1,2005,Female,100,0.46656106
0,2015,Male,0,0.03933254
1,2015,Female,0,0.0318657
3,2015,Male,1,0.00523068
4,2015,Female,1,0.00569964
6,2015,Male,2,0.00343638
7,2015,Female,2,0.00350674
9,2015,Male,3,0.0024018
10,2015,Female,3,0.00236025
12,2015,Male,4,0.00177447
13,2015,Female,4,0.00168744
15,2015,Male,5,0.00134601
16,2015,Female,5,0.00127813
18,2015,Male,6,0.00116074
19,2015,Female,6,0.00107013
21,2015,Male,7,0.00104678
22,2015,Female,7,0.00094816
24,2015,Male,8,0.00094709
25,2015,Female,8,0.00085559
27,2015,Male,9,0.00087702
28,2015,Female,9,0.00080443
30,2015,Male,10,0.00085311
31,2015,Female,10,0.00077853
33,2015,Male,11,0.00087482
34,2015,Female,11,0.00077223
36,2015,Male,12,0.00091394
37,2015,Female,12,0.00081037
39,2015,Male,13,0.00099122
40,2015,Female,13,0.00089472
42,2015,Male,14,0.00113209
43,2015,Female,14,0.00101335
45,2015,Male,15,0.00133512
46,2015,Female,15,0.00118498
48,2015,Male,16,0.00157638
49,2015,Female,16,0.00134925
51,2015,Male,17,0.0018832
52,2015,Female,17,0.00154226
54,2015,Male,18,0.00221221
55,2015,Female,18,0.00175117
57,2015,Male,19,0.00245763
58,2015,Female,19,0.00194592
60,2015,Male,20,0.0027112
61,2015,Female,20,0.00215211
63,2015,Male,21,0.00295815
64,2015,Female,21,0.00230536
66,2015,Male,22,0.00320899
67,2015,Female,22,0.00252555
69,2015,Male,23,0.00344539
70,2015,Female,23,0.00274642
72,2015,Male,24,0.00367252
73,2015,Female,24,0.00297516
75,2015,Male,25,0.0039213
76,2015,Female,25,0.00321549
78,2015,Male,26,0.00415235
79,2015,Female,26,0.00347795
81,2015,Male,27,0.00442723
82,2015,Female,27,0.00374186
84,2015,Male,28,0.00470598
85,2015,Female,28,0.00397578
87,2015,Male,29,0.00499522
88,2015,Female,29,0.00425544
90,2015,Male,30,0.00534686
91,2015,Female,30,0.00450642
93,2015,Male,31,0.005636
94,2015,Female,31,0.00472124
96,2015,Male,32,0.00602264
97,2015,Female,32,0.00503841
99,2015,Male,33,0.00641411
0,2015,Female,33,0.00532365
2,2015,Male,34,0.00686619
3,2015,Female,34,0.00564116
5,2015,Male,35,0.00734565
6,2015,Female,35,0.0060289
8,2015,Male,36,0.00779907
9,2015,Female,36,0.00634329
11,2015,Male,37,0.00830965
12,2015,Female,37,0.00666965
14,2015,Male,38,0.00880509
15,2015,Female,38,0.00701517
17,2015,Male,39,0.00930151
18,2015,Female,39,0.00734801
20,2015,Male,40,0.00989445
21,2015,Female,40,0.00769702
23,2015,Male,41,0.01033644
24,2015,Female,41,0.00802696
26,2015,Male,42,0.01092395
27,2015,Female,42,0.00835724
29,2015,Male,43,0.01149327
30,2015,Female,43,0.00872951
32,2015,Male,44,0.01212713
33,2015,Female,44,0.00912378
35,2015,Male,45,0.01286475
36,2015,Female,45,0.00960187
38,2015,Male,46,0.01355894
39,2015,Female,46,0.0100609
41,2015,Male,47,0.01433771
42,2015,Female,47,0.01059816
44,2015,Male,48,0.01519803
45,2015,Female,48,0.01118952
47,2015,Male,49,0.01607149
48,2015,Female,49,0.01180865
50,2015,Male,50,0.01715426
51,2015,Female,50,0.01248739
53,2015,Male,51,0.01793584
54,2015,Female,51,0.01306374
56,2015,Male,52,0.01898093
57,2015,Female,52,0.01378398
59,2015,Male,53,0.01993371
60,2015,Female,53,0.01444065
62,2015,Male,54,0.02098764
63,2015,Female,54,0.0151868
65,2015,Male,55,0.02217054
66,2015,Female,55,0.01600024
68,2015,Male,56,0.02331298
69,2015,Female,56,0.01689816
71,2015,Male,57,0.02465495
72,2015,Female,57,0.01786593
74,2015,Male,58,0.0262308
75,2015,Female,58,0.01898136
77,2015,Male,59,0.02795265
78,2015,Female,59,0.02019896
80,2015,Male,60,0.03028647
81,2015,Female,60,0.02166709
83,2015,Male,61,0.03208559
84,2015,Female,61,0.02315222
86,2015,Male,62,0.0345574
87,2015,Female,62,0.02497109
89,2015,Male,63,0.0368878
90,2015,Female,63,0.02688761
92,2015,Male,64,0.03943537
93,2015,Female,64,0.02903314
95,2015,Male,65,0.04220158
96,2015,Female,65,0.03147042
98,2015,Male,66,0.04407644
99,2015,Female,66,0.03312658
1,2015,Male,67,0.0463064
2,2015,Female,67,0.0350887
4,2015,Male,68,0.0488358
5,2015,Female,68,0.03728759
7,2015,Male,69,0.05151117
8,2015,Female,69,0.03960699
10,2015,Male,70,0.05513433
11,2015,Female,70,0.0426261
13,2015,Male,71,0.05794646
14,2015,Female,71,0.04506224
16,2015,Male,72,0.06224461
17,2015,Female,72,0.04868334
19,2015,Male,73,0.0661831
20,2015,Female,73,0.05196511
22,2015,Male,74,0.07060738
23,2015,Female,74,0.05571711
25,2015,Male,75,0.07546704
26,2015,Female,75,0.05974252
28,2015,Male,76,0.08055687
29,2015,Female,76,0.06376886
31,2015,Male,77,0.08598858
32,2015,Female,77,0.06783735
34,2015,Male,78,0.09284732
35,2015,Female,78,0.07326255
37,2015,Male,79,0.09930491
38,2015,Female,79,0.07775109
40,2015,Male,80,0.10766237
41,2015,Female,80,0.08449508
43,2015,Male,81,0.11602364
44,2015,Female,81,0.09077804
46,2015,Male,82,0.1282822
47,2015,Female,82,0.10212001
49,2015,Male,83,0.13986652
50,2015,Female,83,0.1124233
52,2015,Male,84,0.15326926
53,2015,Female,84,0.12452879
55,2015,Male,85,0.16584309
56,2015,Female,85,0.13619039
58,2015,Male,86,0.18045165
59,2015,Female,86,0.14930918
61,2015,Male,87,0.1949886
62,2015,Female,87,0.16190323
64,2015,Male,88,0.21072877
65,2015,Female,88,0.17620006
67,2015,Male,89,0.22668424
68,2015,Female,89,0.19025737
70,2015,Male,90,0.24560248
71,2015,Female,90,0.20934953
73,2015,Male,91,0.26156688
74,2015,Female,91,0.22149746
76,2015,Male,92,0.28306921
77,2015,Female,92,0.24210698
79,2015,Male,93,0.30350561
80,2015,Female,93,0.26104515
82,2015,Male,94,0.32509083
83,2015,Female,94,0.28190043
85,2015,Male,95,0.34738656
86,2015,Female,95,0.30482103
88,2015,Male,96,0.36910486
89,2015,Female,96,0.32613965
91,2015,Male,97,0.39031542
92,2015,Female,97,0.34698155
94,2015,Male,98,0.41091528
95,2015,Female,98,0.36714738
97,2015,Male,99,0.43698208
98,2015,Female,99,0.39439156
0,2015,Male,100,0.4932291
1,2015,Female,100,0.45574552
0,2025,Male,0,0.03282466
1,2025,Female,0,0.02575375
3,2025,Male,1,0.00447637
4,2025,Female,1,0.00502196
6,2025,Male,2,0.00294787
7,2025,Female,2,0.0030911
9,2025,Male,3,0.00206851
10,2025,Female,3,0.0020777
12,2025,Male,4,0.00153655
13,2025,Female,4,0.00148184
15,2025,Male,5,0.00117007
16,2025,Female,5,0.00111914
18,2025,Male,6,0.00101027
19,2025,Female,6,0.00093291
21,2025,Male,7,0.0009125
22,2025,Female,7,0.00082364
24,2025,Male,8,0.0008259
25,2025,Female,8,0.00074008
27,2025,Male,9,0.00076489
28,2025,Female,9,0.00069313
30,2025,Male,10,0.00074452
31,2025,Female,10,0.00066866
33,2025,Male,11,0.00076493
34,2025,Female,11,0.00066237
36,2025,Male,12,0.00080027
37,2025,Female,12,0.00069428
39,2025,Male,13,0.00087047
40,2025,Female,13,0.00076519
42,2025,Male,14,0.00099898
43,2025,Female,14,0.00086442
45,2025,Male,15,0.00118497
46,2025,Female,15,0.00100905
48,2025,Male,16,0.00140709
49,2025,Female,16,0.00114865
51,2025,Male,17,0.00168781
52,2025,Female,17,0.00131345
54,2025,Male,18,0.00199132
55,2025,Female,18,0.00148984
57,2025,Male,19,0.00221513
58,2025,Female,19,0.00165674
60,2025,Male,20,0.00244451
61,2025,Female,20,0.00183348
63,2025,Male,21,0.00266701
64,2025,Female,21,0.00196613
66,2025,Male,22,0.00289145
67,2025,Female,22,0.00215496
69,2025,Male,23,0.00310258
70,2025,Female,23,0.00234617
72,2025,Male,24,0.00330542
73,2025,Female,24,0.00254472
75,2025,Male,25,0.00352873
76,2025,Female,25,0.00275142
78,2025,Male,26,0.00373713
79,2025,Female,26,0.00297961
81,2025,Male,27,0.00398582
82,2025,Female,27,0.00321077
84,2025,Male,28,0.00423819
85,2025,Female,28,0.00341693
87,2025,Male,29,0.00450109
88,2025,Female,29,0.00366052
90,2025,Male,30,0.00481902
91,2025,Female,30,0.00388312
93,2025,Male,31,0.00508432
94,2025,Female,31,0.00407233
